country,gdp_per_capita_PPP_constant_2011_international_dollar,gdp_per_capita_PPP_current_international_dollar,gdp_per_capita_constant2010USD,incomeLevel,iso2c,iso3c,latitude,lendingType,longitude,name,region,year
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1987
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1988
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1989
"Yemen, Rep.",3327.1026971146,2150.4164037887,972.5828235775,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1990
"Yemen, Rep.",3367.6308938368,2249.0599021073,984.4300767557,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1991
"Yemen, Rep.",3462.4626159702,2365.1050850443,1012.1514044314,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1992
"Yemen, Rep.",3423.3427544218,2394.0197300693,1000.7158375534,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1993
"Yemen, Rep.",3485.5026195752,2489.3625218046,1018.8864871148,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1994
"Yemen, Rep.",3532.1444663078,2575.2891799707,1032.520890114,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1995
"Yemen, Rep.",3563.5572473551,2645.623650185,1041.7035135761,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1996
"Yemen, Rep.",3631.2474078652,2742.017604139,1061.4907859962,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1997
"Yemen, Rep.",3738.3566464744,2853.5333108812,1092.8010926507,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1998
"Yemen, Rep.",3771.9224084314,2923.2147980706,1102.6130781863,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1999
"Yemen, Rep.",3893.8227611212,3086.3548211564,1138.2471418168,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2000
"Yemen, Rep.",3928.6490848228,3184.9232000728,1148.4276163389,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2001
"Yemen, Rep.",3969.0690767434,3267.0869232359,1160.2432389541,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2002
"Yemen, Rep.",4002.9371412591,3360.6684298149,1170.143593952,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2003
"Yemen, Rep.",4046.5694658453,3490.7162520162,1182.8982496716,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2004
"Yemen, Rep.",4155.3758419968,3699.9152484339,1214.7046656961,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2005
"Yemen, Rep.",4170.0952500464,3827.0952122522,1219.0074614753,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2006
"Yemen, Rep.",4192.2110713733,3949.7839981369,1225.4723860388,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2007
"Yemen, Rep.",4227.5803872188,4061.2411174406,1235.8115887039,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2008
"Yemen, Rep.",4272.8117522804,4135.8652637666,1249.0336779361,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2009
"Yemen, Rep.",4478.7436902936,4388.1448465191,1309.2319597359,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2010
"Yemen, Rep.",3805.2379940982,3805.2379940982,1112.3519318758,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2011
"Yemen, Rep.",3793.4128570992,3863.2894748933,1108.8951930316,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2012
"Yemen, Rep.",3872.7899568125,4007.8267003993,1132.0988061432,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2013
"Yemen, Rep.",3766.8060009874,3967.9378328368,1101.1174435602,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2014
"Yemen, Rep.",2641.0458291136,2811.9995604737,772.0338214701,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,2015
South Africa,,,4756.6122331966,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1962
South Africa,,,4974.9503025709,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1963
South Africa,,,5231.384546784,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1964
South Africa,,,5409.9744241519,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1965
South Africa,,,5507.957347496,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1966
South Africa,,,5757.452528932,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1967
South Africa,,,5847.5759029553,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1968
South Africa,,,5969.3941161588,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1969
South Africa,,,6121.7946247744,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1970
South Africa,,,6216.7926313659,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1971
South Africa,,,6152.0172847845,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1972
South Africa,,,6262.314879146,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1973
South Africa,,,6470.8217290556,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1974
South Africa,,,6412.0630855508,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1975
South Africa,,,6393.3081568477,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1976
South Africa,,,6232.2555039012,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1977
South Africa,,,6265.9297897484,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1978
South Africa,,,6346.0471801095,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1979
South Africa,,,6599.5057130943,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1980
South Africa,,,6778.0549196001,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1981
South Africa,,,6579.5055578969,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1982
South Africa,,,6293.7944960926,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1983
South Africa,,,6451.4256150624,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1984
South Africa,,,6222.9238596514,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1985
South Africa,,,6085.555858735,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1986
South Africa,,,6081.8692705063,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1987
South Africa,,,6205.4181836485,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1988
South Africa,,,6218.0697723569,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1989
South Africa,9898.521823082,6397.7417108515,6058.7625170775,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1990
South Africa,9564.0735942465,6387.3313613407,5854.0509016476,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1991
South Africa,9128.5428165036,6235.435708324,5587.4679109359,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1992
South Africa,9014.2537953688,6303.8681739042,5517.5130176961,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1993
South Africa,9090.3525067268,6492.3729258296,5564.0920956852,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1994
South Africa,9177.1024108483,6691.0322518164,5617.1906367447,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1995
South Africa,9394.6762356218,6974.7097940519,5750.3648780906,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1996
South Africa,9483.5290422498,7161.1764945809,5804.7505797092,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1997
South Africa,9387.6874260225,7165.736529595,5746.0871143602,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1998
South Africa,9467.9224413434,7337.5769675574,5795.197972736,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,1999
South Africa,9715.6206438446,7700.8776347136,5946.8109723015,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2000
South Africa,9889.7379773551,8017.5284803123,6053.3860339827,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2001
South Africa,10131.1698317586,8339.3389821218,6201.163479548,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2002
South Africa,10303.5074757982,8650.3162723624,6306.649215363,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2003
South Africa,10639.0481265399,9177.6252736433,6512.0294887013,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2004
South Africa,11058.1506889913,9846.0938094151,6768.5569724586,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2005
South Africa,11525.9778767529,10577.9393763622,7054.9081954331,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2006
South Africa,11982.3395221508,11289.4251026658,7334.2415020407,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2007
South Africa,12196.6057613075,11716.7155379918,7465.3912112277,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2008
South Africa,11842.1599360503,11462.610750717,7248.4393148955,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2009
South Africa,12028.9339762531,11785.6051355226,7362.7613898648,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2010
South Africa,12243.8790879753,12243.8790879753,7494.3266285345,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2011
South Africa,12329.630326997,12556.7484652958,7546.8138990648,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2012
South Africa,12445.6359289626,12879.5913374549,7617.8194901543,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2013
South Africa,12462.0264519479,13127.4470252876,7627.8519261153,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2014
South Africa,12425.3379799577,13229.6246256756,7605.3953671587,Upper middle income,ZA,ZAF,-25.746,IBRD,28.1871,South Africa,Sub-Saharan Africa ,2015
Zambia,,,1400.8395748269,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1962
Zambia,,,1401.4621733592,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1963
Zambia,,,1523.5414485401,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1964
Zambia,,,1722.0803054342,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1965
Zambia,,,1576.266197601,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1966
Zambia,,,1649.1977068905,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1967
Zambia,,,1618.4813344418,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1968
Zambia,,,1560.8053506583,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1969
Zambia,,,1582.7731848059,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1970
Zambia,,,1528.7360941165,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1971
Zambia,,,1612.6881096061,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1972
Zambia,,,1542.1423297346,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1973
Zambia,,,1584.6726806116,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1974
Zambia,,,1495.658047045,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1975
Zambia,,,1534.8499114963,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1976
Zambia,,,1415.5982681628,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1977
Zambia,,,1375.8775236975,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1978
Zambia,,,1289.660466868,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1979
Zambia,,,1284.2512882457,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1980
Zambia,,,1317.6038564694,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1981
Zambia,,,1237.5911945035,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1982
Zambia,,,1173.0985808849,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1983
Zambia,,,1131.4599053321,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1984
Zambia,,,1113.9565621119,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1985
Zambia,,,1088.309065935,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1986
Zambia,,,1084.8952458321,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1987
Zambia,,,1120.5095070014,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1988
Zambia,,,1078.7047748464,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1989
Zambia,2341.9330632273,1513.6687184639,1044.9706068495,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1990
Zambia,2280.7169442227,1523.168419881,1017.6559726143,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1991
Zambia,2184.8807452799,1492.4269613894,974.8938576163,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1992
Zambia,2275.0141618478,1590.9680041871,1015.1113909384,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1993
Zambia,2025.754058313,1446.8031677373,903.8915248611,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1994
Zambia,2029.4813485701,1479.6963736277,905.5546418917,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1995
Zambia,2096.6604041151,1556.5834828808,935.5299385996,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1996
Zambia,2115.3191449181,1597.3140032195,943.8554693358,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1997
Zambia,2047.0916567011,1562.5700769702,913.4123619364,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1998
Zambia,2081.7201180576,1613.3192562352,928.8635824884,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,1999
Zambia,2102.9831694315,1666.884355547,938.3511566837,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2000
Zambia,2154.86298406,1746.9295329594,961.499931611,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2001
Zambia,2191.9618138067,1804.2844908096,978.0534306168,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2002
Zambia,2282.299190766,1916.1057411426,1018.361971072,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2003
Zambia,2378.3004390173,2051.6074330929,1061.1977310767,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2004
Zambia,2482.5820177125,2210.4722682336,1107.7281747872,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2005
Zambia,2607.1327763223,2392.6900388806,1163.3027272165,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2006
Zambia,2748.8580475507,2589.897155586,1226.5405477191,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2007
Zambia,2881.8118253124,2768.4234492782,1285.8645275595,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2008
Zambia,3060.0677893375,2961.9905599486,1365.4023443428,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2009
Zambia,3279.2771614448,3212.9418808867,1463.2135731072,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2010
Zambia,3361.1120686709,3361.1120686709,1499.7283112986,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2011
Zambia,3509.4133194629,3574.0585195621,1565.9003340903,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2012
Zambia,3576.6806911589,3701.3926736752,1595.9150374676,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2013
Zambia,3632.503753314,3826.4644016491,1620.8232895661,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2014
Zambia,3627.2020409377,3861.9892288237,1618.4576653361,Lower middle income,ZM,ZMB,-15.3982,IDA,28.2937,Zambia,Sub-Saharan Africa ,2015
Zimbabwe,,,903.2491549152,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1962
Zimbabwe,,,928.6894794398,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1963
Zimbabwe,,,888.9258559928,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1964
Zimbabwe,,,902.8991867149,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1965
Zimbabwe,,,887.8196984017,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1966
Zimbabwe,,,932.092830203,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1967
Zimbabwe,,,920.7971129775,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1968
Zimbabwe,,,1002.5674703905,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1969
Zimbabwe,,,1189.3618209608,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1970
Zimbabwe,,,1252.9202850739,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1971
Zimbabwe,,,1312.0061206118,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1972
Zimbabwe,,,1301.2443450733,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1973
Zimbabwe,,,1342.0174551196,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1974
Zimbabwe,,,1274.2571074471,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1975
Zimbabwe,,,1241.0279327936,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1976
Zimbabwe,,,1121.4683767515,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1977
Zimbabwe,,,1058.3462606963,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1978
Zimbabwe,,,1058.7129598154,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1979
Zimbabwe,,,1170.4023462438,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1980
Zimbabwe,,,1269.549545296,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1981
Zimbabwe,,,1254.1245258131,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1982
Zimbabwe,,,1225.4382209509,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1983
Zimbabwe,,,1156.7282379459,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1984
Zimbabwe,,,1191.815711033,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1985
Zimbabwe,,,1173.8119415348,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1986
Zimbabwe,,,1146.8092195649,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1987
Zimbabwe,,,1193.4783182242,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1988
Zimbabwe,,,1217.7230073855,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1989
Zimbabwe,2592.7912935943,1675.8066813451,1266.9278043422,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1990
Zimbabwe,2668.1136732962,1781.889900065,1303.7329329961,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1991
Zimbabwe,2373.0703441378,1620.9736712249,1159.5645234061,Low income,ZW,ZWE,-17.8312,Blend,31.0672,Zimbabwe,Sub-Saharan Africa ,1992
